,Country,District,Week,Confirmed Count,"foi_mat[, 1]"
10724,Guinea,KANKAN,10/27/15,0,0
10727,Guinea,KEROUANE,10/27/15,11,0
10728,Guinea,KEROUANE,10/27/15,0,0
10731,Guinea,KINDIA,10/27/15,5,0.299931556
10732,Guinea,KINDIA,10/27/15,0,0.099993156
10735,Guinea,KISSIDOUGOU,10/27/15,0,0
10736,Guinea,KISSIDOUGOU,10/27/15,0,0
10739,Guinea,KOUBIA,10/27/15,0,0.7
10740,Guinea,KOUBIA,10/27/15,0,0.2
10743,Guinea,KOUNDARA,10/27/15,0,0.9
10744,Guinea,KOUNDARA,10/27/15,0,0.1
10747,Guinea,KOUROUSSA,10/27/15,1,0.099988815
10748,Guinea,KOUROUSSA,10/27/15,0,0
10751,Guinea,LABE,10/27/15,0,0.5
10752,Guinea,LABE,10/27/15,0,0.1
10755,Guinea,LELOUMA,10/27/15,0,1
10756,Guinea,LELOUMA,10/27/15,0,1
10759,Guinea,LOLA,10/27/15,0,0.19980595
10760,Guinea,LOLA,10/27/15,2,0
10763,Guinea,MACENTA,10/27/15,41,0.294317458
10764,Guinea,MACENTA,10/27/15,3,0
10767,Guinea,MALI,10/27/15,0,4
10768,Guinea,MALI,10/27/15,0,3.1
10771,Guinea,MAMOU,10/27/15,0,0
10772,Guinea,MAMOU,10/27/15,0,0
10775,Guinea,NZEREKORE,10/27/15,12,0.498699882
10776,Guinea,NZEREKORE,10/27/15,0,0.099904069
10779,Guinea,PITA,10/27/15,0,20.39484586
10780,Guinea,PITA,10/27/15,0,0.199992781
10783,Guinea,SIGUIRI,10/27/15,0,6.19910849
10784,Guinea,SIGUIRI,10/27/15,1,0.699979869
10787,Guinea,TELIMELE,10/27/15,0,2.198216042
10788,Guinea,TELIMELE,10/27/15,0,0.099989423
10791,Guinea,TOUGUE,10/27/15,0,0.3
10792,Guinea,TOUGUE,10/27/15,0,0.4
10795,Guinea,YOMOU,10/27/15,0,34.57649776
10796,Guinea,YOMOU,10/27/15,0,1.4
10799,Liberia,BOMI,10/27/15,1,0
10800,Liberia,BOMI,10/27/15,1,0
10803,Liberia,BONG,10/27/15,4,0.099749907
10804,Liberia,BONG,10/27/15,1,0
10807,Liberia,GBARPOLU,10/27/15,0,0
10808,Liberia,GBARPOLU,10/27/15,0,0
10811,Liberia,GRAND BASSA,10/27/15,3,0
10812,Liberia,GRAND BASSA,10/27/15,0,0
10815,Liberia,GRAND CAPE MOUNT,10/27/15,1,0.099745122
10816,Liberia,GRAND CAPE MOUNT,10/27/15,2,0
10819,Liberia,GRAND GEDEH,10/27/15,1,0
10820,Liberia,GRAND GEDEH,10/27/15,0,0
10823,Liberia,GRAND KRU,10/27/15,1,0
10824,Liberia,GRAND KRU,10/27/15,0,0
10827,Liberia,LOFA,10/27/15,0,0.098996853
10828,Liberia,LOFA,10/27/15,0,0
10831,Liberia,MARGIBI,10/27/15,7,17.98167357
10832,Liberia,MARGIBI,10/27/15,6,9.743435395
10835,Liberia,MARYLAND,10/27/15,0,0.499970217
10836,Liberia,MARYLAND,10/27/15,0,1.5
10839,Liberia,MONTSERRADO,10/27/15,62,0
10840,Liberia,MONTSERRADO,10/27/15,21,0
10843,Liberia,NIMBA,10/27/15,1,5.68991062
10844,Liberia,NIMBA,10/27/15,6,0.798331581
10847,Liberia,RIVER GEE,10/27/15,0,2.098217836
10848,Liberia,RIVER GEE,10/27/15,0,0
10851,Liberia,RIVERCESS,10/27/15,1,3.795697123
10852,Liberia,RIVERCESS,10/27/15,0,0
10855,Liberia,SINOE,10/27/15,3,1.19838674
10856,Liberia,SINOE,10/27/15,0,1.199810205
10859,Sierra Leone,BO,10/27/15,14,0
10860,Sierra Leone,BO,10/27/15,3,0
10863,Sierra Leone,BOMBALI,10/27/15,67,1.284269107
10864,Sierra Leone,BOMBALI,10/27/15,1,0.099990335
10867,Sierra Leone,BONTHE,10/27/15,0,0
10868,Sierra Leone,BONTHE,10/27/15,0,0
10871,Sierra Leone,KAILAHUN,10/27/15,3,9.959096479
10872,Sierra Leone,KAILAHUN,10/27/15,4,0.299451223
10875,Sierra Leone,KAMBIA,10/27/15,16,0
10876,Sierra Leone,KAMBIA,10/27/15,0,0
10879,Sierra Leone,KENEMA,10/27/15,12,4.066655252
10880,Sierra Leone,KENEMA,10/27/15,0,1.099947683
10883,Sierra Leone,KOINADUGU,10/27/15,31,0
10884,Sierra Leone,KOINADUGU,10/27/15,4,0
10887,Sierra Leone,KONO,10/27/15,3,0
10888,Sierra Leone,KONO,10/27/15,2,0
10891,Sierra Leone,MOYAMBA,10/27/15,6,0.099521947
10892,Sierra Leone,MOYAMBA,10/27/15,1,0.099987897
10895,Sierra Leone,PORT LOKO,10/27/15,63,0
10896,Sierra Leone,PORT LOKO,10/27/15,92,0.099485021
10899,Sierra Leone,PUJEHUN,10/27/15,1,2.397926136
10900,Sierra Leone,PUJEHUN,10/27/15,0,2.199239583
10903,Sierra Leone,TONKOLILI,10/27/15,29,18.39484095
10904,Sierra Leone,TONKOLILI,10/27/15,1,21.45600373
10907,Sierra Leone,WESTERN AREA RURAL,10/27/15,103,10.64229777
10908,Sierra Leone,WESTERN AREA RURAL,10/27/15,13,1.399684938
10911,Sierra Leone,WESTERN AREA URBAN,10/27/15,145,31.76172431
10912,Sierra Leone,WESTERN AREA URBAN,10/27/15,4,1.899456607
10915,Guinea,BEYLA,11/3/15,17,2.297668074
10916,Guinea,BEYLA,11/3/15,0,0
10919,Guinea,BOFFA,11/3/15,0,0
10920,Guinea,BOFFA,11/3/15,0,0
10923,Guinea,BOKE,11/3/15,0,3.599919894
10924,Guinea,BOKE,11/3/15,0,0.1
10927,Guinea,CONAKRY,11/3/15,19,0.099852506
10928,Guinea,CONAKRY,11/3/15,0,0
10931,Guinea,COYAH,11/3/15,8,1.197319847
10932,Guinea,COYAH,11/3/15,1,0.099988643
10935,Guinea,DABOLA,11/3/15,0,0.799868817
10936,Guinea,DABOLA,11/3/15,0,0
10939,Guinea,DALABA,11/3/15,0,0
10940,Guinea,DALABA,11/3/15,0,0
10943,Guinea,DINGUIRAYE,11/3/15,0,0
10944,Guinea,DINGUIRAYE,11/3/15,0,0
10947,Guinea,DUBREKA,11/3/15,0,0.699509771
10948,Guinea,DUBREKA,11/3/15,0,0
10951,Guinea,FARANAH,11/3/15,12,0.399814624
10952,Guinea,FARANAH,11/3/15,1,0
10955,Guinea,FORECARIAH,11/3/15,3,5.895659087
10956,Guinea,FORECARIAH,11/3/15,0,0.19998365
10959,Guinea,FRIA,11/3/15,0,0.7
10960,Guinea,FRIA,11/3/15,0,0.5
10963,Guinea,GAOUAL,11/3/15,0,0
10964,Guinea,GAOUAL,11/3/15,0,0
10967,Guinea,GUECKEDOU,11/3/15,4,0.297347707
10968,Guinea,GUECKEDOU,11/3/15,0,0.597717795
10971,Guinea,KANKAN,11/3/15,3,0
10972,Guinea,KANKAN,11/3/15,0,0
10975,Guinea,KEROUANE,11/3/15,28,0
10976,Guinea,KEROUANE,11/3/15,0,0
10979,Guinea,KINDIA,11/3/15,1,0.499874519
10980,Guinea,KINDIA,11/3/15,5,0.199963497
10983,Guinea,KISSIDOUGOU,11/3/15,0,0
10984,Guinea,KISSIDOUGOU,11/3/15,0,0
10987,Guinea,KOUBIA,11/3/15,0,1.1
10988,Guinea,KOUBIA,11/3/15,0,0.5
10991,Guinea,KOUNDARA,11/3/15,0,1.2
10992,Guinea,KOUNDARA,11/3/15,0,0.1
10995,Guinea,KOUROUSSA,11/3/15,0,0.599932892
10996,Guinea,KOUROUSSA,11/3/15,0,0
10999,Guinea,LABE,11/3/15,0,1.2
11000,Guinea,LABE,11/3/15,0,0.2
11003,Guinea,LELOUMA,11/3/15,0,1
11004,Guinea,LELOUMA,11/3/15,0,0.7
11007,Guinea,LOLA,11/3/15,0,0.099902975
11008,Guinea,LOLA,11/3/15,1,0.099931512
11011,Guinea,MACENTA,11/3/15,30,0.196010487
11012,Guinea,MACENTA,11/3/15,0,0
11015,Guinea,MALI,11/3/15,0,3.2
11016,Guinea,MALI,11/3/15,0,1.4
11019,Guinea,MAMOU,11/3/15,0,0
11020,Guinea,MAMOU,11/3/15,0,0
11023,Guinea,NZEREKORE,11/3/15,25,0.299030592
11024,Guinea,NZEREKORE,11/3/15,0,0
11027,Guinea,PITA,11/3/15,0,20.09492166
11028,Guinea,PITA,11/3/15,0,0.099996391
11031,Guinea,SIGUIRI,11/3/15,3,8.898336327
11032,Guinea,SIGUIRI,11/3/15,1,0.999956862
11035,Guinea,TELIMELE,11/3/15,0,5.795296839
11036,Guinea,TELIMELE,11/3/15,0,0.699925962
11039,Guinea,TOUGUE,11/3/15,0,0.2
11040,Guinea,TOUGUE,11/3/15,0,0.1
11043,Guinea,YOMOU,11/3/15,0,35.67575058
11044,Guinea,YOMOU,11/3/15,0,2.9
11047,Liberia,BOMI,11/3/15,9,0
11048,Liberia,BOMI,11/3/15,3,0
11051,Liberia,BONG,11/3/15,5,0
11052,Liberia,BONG,11/3/15,0,0
11055,Liberia,GBARPOLU,11/3/15,5,0
11056,Liberia,GBARPOLU,11/3/15,0,0
11059,Liberia,GRAND BASSA,11/3/15,7,0
11060,Liberia,GRAND BASSA,11/3/15,2,0
11063,Liberia,GRAND CAPE MOUNT,11/3/15,4,0.099719635
11064,Liberia,GRAND CAPE MOUNT,11/3/15,3,0
11067,Liberia,GRAND GEDEH,11/3/15,0,0
11068,Liberia,GRAND GEDEH,11/3/15,0,0
11071,Liberia,GRAND KRU,11/3/15,0,0
11072,Liberia,GRAND KRU,11/3/15,1,0
11075,Liberia,LOFA,11/3/15,1,0.098993928
11076,Liberia,LOFA,11/3/15,0,0
11079,Liberia,MARGIBI,11/3/15,10,13.72789465
11080,Liberia,MARGIBI,11/3/15,1,7.282686477
11083,Liberia,MARYLAND,11/3/15,0,0.099994043
11084,Liberia,MARYLAND,11/3/15,0,1.2
11087,Liberia,MONTSERRADO,11/3/15,37,0
11088,Liberia,MONTSERRADO,11/3/15,16,0
11091,Liberia,NIMBA,11/3/15,0,4.292388714
11092,Liberia,NIMBA,11/3/15,4,1.496766562
11095,Liberia,RIVER GEE,11/3/15,0,2.697708647
11096,Liberia,RIVER GEE,11/3/15,0,0
11099,Liberia,RIVERCESS,11/3/15,8,2.095719769
11100,Liberia,RIVERCESS,11/3/15,6,0
11103,Liberia,SINOE,11/3/15,0,2.097176794
11104,Liberia,SINOE,11/3/15,0,0.299952551
11107,Sierra Leone,BO,11/3/15,15,0
11108,Sierra Leone,BO,11/3/15,8,0
11111,Sierra Leone,BOMBALI,11/3/15,61,1.381408242
11112,Sierra Leone,BOMBALI,11/3/15,0,0.19998067
11115,Sierra Leone,BONTHE,11/3/15,0,0
11116,Sierra Leone,BONTHE,11/3/15,0,0
11119,Sierra Leone,KAILAHUN,11/3/15,3,9.564035474
11120,Sierra Leone,KAILAHUN,11/3/15,2,0.299437999
11123,Sierra Leone,KAMBIA,11/3/15,9,0
11124,Sierra Leone,KAMBIA,11/3/15,0,0
11127,Sierra Leone,KENEMA,11/3/15,1,4.463330765
11128,Sierra Leone,KENEMA,11/3/15,0,0.799961952
11131,Sierra Leone,KOINADUGU,11/3/15,35,0
11132,Sierra Leone,KOINADUGU,11/3/15,3,0
11135,Sierra Leone,KONO,11/3/15,12,0
11136,Sierra Leone,KONO,11/3/15,0,0
11139,Sierra Leone,MOYAMBA,11/3/15,44,0.89449936
11140,Sierra Leone,MOYAMBA,11/3/15,6,0.699788204
11143,Sierra Leone,PORT LOKO,11/3/15,75,0
11144,Sierra Leone,PORT LOKO,11/3/15,77,0
11147,Sierra Leone,PUJEHUN,11/3/15,0,0.899222301
11148,Sierra Leone,PUJEHUN,11/3/15,0,1.199585227
11151,Sierra Leone,TONKOLILI,11/3/15,61,19.65998954
11152,Sierra Leone,TONKOLILI,11/3/15,3,24.54798208
11155,Sierra Leone,WESTERN AREA RURAL,11/3/15,61,12.52564531
11156,Sierra Leone,WESTERN AREA RURAL,11/3/15,10,0.599814963
11159,Sierra Leone,WESTERN AREA URBAN,11/3/15,98,26.67277296
11160,Sierra Leone,WESTERN AREA URBAN,11/3/15,16,2.698786559
11163,Guinea,BEYLA,11/10/15,7,2.596804739
11164,Guinea,BEYLA,11/10/15,0,0
11167,Guinea,BOFFA,11/10/15,0,0
11168,Guinea,BOFFA,11/10/15,0,0
11171,Guinea,BOKE,11/10/15,0,3.29992657
11172,Guinea,BOKE,11/10/15,0,0
11175,Guinea,CONAKRY,11/10/15,3,0.099850707
11176,Guinea,CONAKRY,11/10/15,0,0
11179,Guinea,COYAH,11/10/15,5,2.094912251
11180,Guinea,COYAH,11/10/15,1,0.199969716
11183,Guinea,DABOLA,11/10/15,0,0.499918011
11184,Guinea,DABOLA,11/10/15,0,0
11187,Guinea,DALABA,11/10/15,0,0
11188,Guinea,DALABA,11/10/15,0,0
11191,Guinea,DINGUIRAYE,11/10/15,0,0
11192,Guinea,DINGUIRAYE,11/10/15,0,0
11195,Guinea,DUBREKA,11/10/15,0,0.499649836
11196,Guinea,DUBREKA,11/10/15,0,0
11199,Guinea,FARANAH,11/10/15,9,0.699451002
11200,Guinea,FARANAH,11/10/15,1,0
11203,Guinea,FORECARIAH,11/10/15,0,5.396026961
11204,Guinea,FORECARIAH,11/10/15,0,0
11207,Guinea,FRIA,11/10/15,0,1
11208,Guinea,FRIA,11/10/15,0,0.9
11211,Guinea,GAOUAL,11/10/15,0,0
11212,Guinea,GAOUAL,11/10/15,0,0
11215,Guinea,GUECKEDOU,11/10/15,0,0.198231805
11216,Guinea,GUECKEDOU,11/10/15,0,0.298858897
11219,Guinea,KANKAN,11/10/15,4,0
11220,Guinea,KANKAN,11/10/15,0,0
11223,Guinea,KEROUANE,11/10/15,15,0
11224,Guinea,KEROUANE,11/10/15,0,0
11227,Guinea,KINDIA,11/10/15,4,0.49982889
11228,Guinea,KINDIA,11/10/15,4,0.299917867
11231,Guinea,KISSIDOUGOU,11/10/15,0,0
11232,Guinea,KISSIDOUGOU,11/10/15,0,0
11235,Guinea,KOUBIA,11/10/15,0,1.2
11236,Guinea,KOUBIA,11/10/15,0,0.4
11239,Guinea,KOUNDARA,11/10/15,0,3.1
11240,Guinea,KOUNDARA,11/10/15,0,0.1
11243,Guinea,KOUROUSSA,11/10/15,3,0.899798676
11244,Guinea,KOUROUSSA,11/10/15,0,0
11247,Guinea,LABE,11/10/15,0,1.2
11248,Guinea,LABE,11/10/15,0,0.3
11251,Guinea,LELOUMA,11/10/15,0,0.8
11252,Guinea,LELOUMA,11/10/15,0,0.7
11255,Guinea,LOLA,11/10/15,2,0.099891561
11256,Guinea,LOLA,11/10/15,0,0.099931512
11259,Guinea,MACENTA,11/10/15,16,0.097951603
11260,Guinea,MACENTA,11/10/15,0,0
11263,Guinea,MALI,11/10/15,0,2.2
11264,Guinea,MALI,11/10/15,0,0.7
11267,Guinea,MAMOU,11/10/15,0,0
11268,Guinea,MAMOU,11/10/15,0,0
11271,Guinea,NZEREKORE,11/10/15,23,0.298856401
11272,Guinea,NZEREKORE,11/10/15,0,0.099904069
11275,Guinea,PITA,11/10/15,0,16.89573015
11276,Guinea,PITA,11/10/15,0,0.199992781
11279,Guinea,SIGUIRI,11/10/15,2,8.29820979
11280,Guinea,SIGUIRI,11/10/15,1,0.799953987
11283,Guinea,TELIMELE,11/10/15,0,6.394810305
11284,Guinea,TELIMELE,11/10/15,0,0.899904809
11287,Guinea,TOUGUE,11/10/15,0,0.1
11288,Guinea,TOUGUE,11/10/15,0,0
11291,Guinea,YOMOU,11/10/15,0,36.57513925
11292,Guinea,YOMOU,11/10/15,0,5.2
11295,Liberia,BOMI,11/10/15,2,0
11296,Liberia,BOMI,11/10/15,0,0
11299,Liberia,BONG,11/10/15,22,0
11300,Liberia,BONG,11/10/15,0,0
11303,Liberia,GBARPOLU,11/10/15,4,0
11304,Liberia,GBARPOLU,11/10/15,0,0
11307,Liberia,GRAND BASSA,11/10/15,2,0
11308,Liberia,GRAND BASSA,11/10/15,1,0
11311,Liberia,GRAND CAPE MOUNT,11/10/15,3,0.398802075
11312,Liberia,GRAND CAPE MOUNT,11/10/15,2,0
11315,Liberia,GRAND GEDEH,11/10/15,0,0
11316,Liberia,GRAND GEDEH,11/10/15,0,0
11319,Liberia,GRAND KRU,11/10/15,0,0
11320,Liberia,GRAND KRU,11/10/15,0,0
11323,Liberia,LOFA,11/10/15,0,0.098993928
11324,Liberia,LOFA,11/10/15,0,0
11327,Liberia,MARGIBI,11/10/15,5,12.44156079
11328,Liberia,MARGIBI,11/10/15,0,6.101710292
11331,Liberia,MARYLAND,11/10/15,0,0.099994043
11332,Liberia,MARYLAND,11/10/15,0,1.3
11335,Liberia,MONTSERRADO,11/10/15,27,0
11336,Liberia,MONTSERRADO,11/10/15,25,0
11339,Liberia,NIMBA,11/10/15,0,4.891326674
11340,Liberia,NIMBA,11/10/15,3,1.297129338
11343,Liberia,RIVER GEE,11/10/15,0,3.097369187
11344,Liberia,RIVER GEE,11/10/15,0,0.099951506
11347,Liberia,RIVERCESS,11/10/15,1,1.29720313
11348,Liberia,RIVERCESS,11/10/15,0,0
11351,Liberia,SINOE,11/10/15,0,4.493950274
11352,Liberia,SINOE,11/10/15,1,0.199952551
11355,Sierra Leone,BO,11/10/15,20,0
11356,Sierra Leone,BO,11/10/15,2,0
11359,Sierra Leone,BOMBALI,11/10/15,41,1.38029869
11360,Sierra Leone,BOMBALI,11/10/15,1,0.299965206
11363,Sierra Leone,BONTHE,11/10/15,0,0
11364,Sierra Leone,BONTHE,11/10/15,0,0
11367,Sierra Leone,KAILAHUN,11/10/15,1,8.577860694
11368,Sierra Leone,KAILAHUN,11/10/15,3,0.299418164
11371,Sierra Leone,KAMBIA,11/10/15,6,0
11372,Sierra Leone,KAMBIA,11/10/15,1,0
11375,Sierra Leone,KENEMA,11/10/15,0,5.951107687
11376,Sierra Leone,KENEMA,11/10/15,0,0
11379,Sierra Leone,KOINADUGU,11/10/15,17,0
11380,Sierra Leone,KOINADUGU,11/10/15,1,0
11383,Sierra Leone,KONO,11/10/15,30,0
11384,Sierra Leone,KONO,11/10/15,0,0
11387,Sierra Leone,MOYAMBA,11/10/15,14,0.993464586
11388,Sierra Leone,MOYAMBA,11/10/15,2,0.599782153
11391,Sierra Leone,PORT LOKO,11/10/15,89,0
11392,Sierra Leone,PORT LOKO,11/10/15,33,0
11395,Sierra Leone,PUJEHUN,11/10/15,0,0.699395123
11396,Sierra Leone,PUJEHUN,11/10/15,0,0.89968892
11399,Sierra Leone,TONKOLILI,11/10/15,31,22.52348287
11400,Sierra Leone,TONKOLILI,11/10/15,1,20.15682681
11403,Sierra Leone,WESTERN AREA RURAL,11/10/15,57,12.02284726
11404,Sierra Leone,WESTERN AREA RURAL,11/10/15,21,0.499758286
11407,Sierra Leone,WESTERN AREA URBAN,11/10/15,123,21.88555392
11408,Sierra Leone,WESTERN AREA URBAN,11/10/15,32,4.396584388
11411,Guinea,BEYLA,11/17/15,3,2.696432982
11412,Guinea,BEYLA,11/17/15,0,0
11415,Guinea,BOFFA,11/17/15,0,0
11416,Guinea,BOFFA,11/17/15,0,0
11419,Guinea,BOKE,11/17/15,0,2.89993547
11420,Guinea,BOKE,11/17/15,0,0
11423,Guinea,CONAKRY,11/17/15,7,0.599079062
11424,Guinea,CONAKRY,11/17/15,0,0
11427,Guinea,COYAH,11/17/15,11,3.29063082
11428,Guinea,COYAH,11/17/15,0,1.999697158
11431,Guinea,DABOLA,11/17/15,1,0.499890681
11432,Guinea,DABOLA,11/17/15,2,0
11435,Guinea,DALABA,11/17/15,0,0
11436,Guinea,DALABA,11/17/15,0,0
11439,Guinea,DINGUIRAYE,11/17/15,0,0
11440,Guinea,DINGUIRAYE,11/17/15,0,0
11443,Guinea,DUBREKA,11/17/15,6,0.499558489
11444,Guinea,DUBREKA,11/17/15,0,0
11447,Guinea,FARANAH,11/17/15,12,1.198545512
11448,Guinea,FARANAH,11/17/15,18,0
11451,Guinea,FORECARIAH,11/17/15,2,4.895994261
11452,Guinea,FORECARIAH,11/17/15,0,0
11455,Guinea,FRIA,11/17/15,0,1.5
11456,Guinea,FRIA,11/17/15,0,1
11459,Guinea,GAOUAL,11/17/15,0,0
11460,Guinea,GAOUAL,11/17/15,0,0
11463,Guinea,GUECKEDOU,11/17/15,1,1.090237233
11464,Guinea,GUECKEDOU,11/17/15,0,0.099619632
11467,Guinea,KANKAN,11/17/15,5,0
11468,Guinea,KANKAN,11/17/15,0,0
11471,Guinea,KEROUANE,11/17/15,6,0
11472,Guinea,KEROUANE,11/17/15,0,0
11475,Guinea,KINDIA,11/17/15,10,0.899486671
11476,Guinea,KINDIA,11/17/15,1,0.199940682
11479,Guinea,KISSIDOUGOU,11/17/15,0,0
11480,Guinea,KISSIDOUGOU,11/17/15,0,0
11483,Guinea,KOUBIA,11/17/15,0,1.1
11484,Guinea,KOUBIA,11/17/15,0,0.3
11487,Guinea,KOUNDARA,11/17/15,0,3.3
11488,Guinea,KOUNDARA,11/17/15,0,0
11491,Guinea,KOUROUSSA,11/17/15,8,0.899530243
11492,Guinea,KOUROUSSA,11/17/15,0,0
11495,Guinea,LABE,11/17/15,0,1
11496,Guinea,LABE,11/17/15,0,0.3
11499,Guinea,LELOUMA,11/17/15,0,2.7
11500,Guinea,LELOUMA,11/17/15,0,0.9
11503,Guinea,LOLA,11/17/15,9,0
11504,Guinea,LOLA,11/17/15,0,0.099931512
11507,Guinea,MACENTA,11/17/15,29,0.097854379
11508,Guinea,MACENTA,11/17/15,0,0
11511,Guinea,MALI,11/17/15,0,2.3
11512,Guinea,MALI,11/17/15,0,0.4
11515,Guinea,MAMOU,11/17/15,0,0
11516,Guinea,MAMOU,11/17/15,0,0
11519,Guinea,NZEREKORE,11/17/15,28,0
11520,Guinea,NZEREKORE,11/17/15,0,0.099904069
11523,Guinea,PITA,11/17/15,0,16.49583121
11524,Guinea,PITA,11/17/15,0,0.099996391
11527,Guinea,SIGUIRI,11/17/15,4,5.398524694
11528,Guinea,SIGUIRI,11/17/15,0,0.399976993
11531,Guinea,TELIMELE,11/17/15,0,6.394810305
11532,Guinea,TELIMELE,11/17/15,0,0.799915385
11535,Guinea,TOUGUE,11/17/15,0,0
11536,Guinea,TOUGUE,11/17/15,0,0
11539,Guinea,YOMOU,11/17/15,0,33.77704116
11540,Guinea,YOMOU,11/17/15,0,8.3
11543,Liberia,BOMI,11/17/15,0,0.09886415
11544,Liberia,BOMI,11/17/15,0,0.198921906
11547,Liberia,BONG,11/17/15,6,0
11548,Liberia,BONG,11/17/15,0,0
11551,Liberia,GBARPOLU,11/17/15,0,0
11552,Liberia,GBARPOLU,11/17/15,0,0
11555,Liberia,GRAND BASSA,11/17/15,1,0
11556,Liberia,GRAND BASSA,11/17/15,0,0
11559,Liberia,GRAND CAPE MOUNT,11/17/15,20,1.095303878
11560,Liberia,GRAND CAPE MOUNT,11/17/15,4,0
11563,Liberia,GRAND GEDEH,11/17/15,0,0
11564,Liberia,GRAND GEDEH,11/17/15,0,0
11567,Liberia,GRAND KRU,11/17/15,0,0
11568,Liberia,GRAND KRU,11/17/15,0,0
11571,Liberia,LOFA,11/17/15,0,0
11572,Liberia,LOFA,11/17/15,0,0
11575,Liberia,MARGIBI,11/17/15,8,7.403376611
11576,Liberia,MARGIBI,11/17/15,3,6.39620218
11579,Liberia,MARYLAND,11/17/15,0,0
11580,Liberia,MARYLAND,11/17/15,0,1
11583,Liberia,MONTSERRADO,11/17/15,11,0
11584,Liberia,MONTSERRADO,11/17/15,24,0
11587,Liberia,NIMBA,11/17/15,0,5.290618647
11588,Liberia,NIMBA,11/17/15,3,1.197287066
11591,Liberia,RIVER GEE,11/17/15,0,2.397963241
11592,Liberia,RIVER GEE,11/17/15,0,0.099951506
11595,Liberia,RIVERCESS,11/17/15,0,0.299354568
11596,Liberia,RIVERCESS,11/17/15,0,0
11599,Liberia,SINOE,11/17/15,0,6.890723753
11600,Liberia,SINOE,11/17/15,0,0
11603,Sierra Leone,BO,11/17/15,18,0
11604,Sierra Leone,BO,11/17/15,2,0
11607,Sierra Leone,BOMBALI,11/17/15,63,2.363303604
11608,Sierra Leone,BOMBALI,11/17/15,0,0.199976804
11611,Sierra Leone,BONTHE,11/17/15,0,0
11612,Sierra Leone,BONTHE,11/17/15,0,0
11615,Sierra Leone,KAILAHUN,11/17/15,3,7.394211612
11616,Sierra Leone,KAILAHUN,11/17/15,0,0
11619,Sierra Leone,KAMBIA,11/17/15,9,0
11620,Sierra Leone,KAMBIA,11/17/15,0,0
11623,Sierra Leone,KENEMA,11/17/15,2,7.537828763
11624,Sierra Leone,KENEMA,11/17/15,0,0
11627,Sierra Leone,KOINADUGU,11/17/15,2,0
11628,Sierra Leone,KOINADUGU,11/17/15,0,0
11631,Sierra Leone,KONO,11/17/15,27,0
11632,Sierra Leone,KONO,11/17/15,0,0
11635,Sierra Leone,MOYAMBA,11/17/15,6,0.893954742
11636,Sierra Leone,MOYAMBA,11/17/15,0,0.599782153
11639,Sierra Leone,PORT LOKO,11/17/15,78,0
11640,Sierra Leone,PORT LOKO,11/17/15,46,0
11643,Sierra Leone,PUJEHUN,11/17/15,0,0.699395123
11644,Sierra Leone,PUJEHUN,11/17/15,0,0.499827178
11647,Sierra Leone,TONKOLILI,11/17/15,27,23.99696232
11648,Sierra Leone,TONKOLILI,11/17/15,0,15.56665833
11651,Sierra Leone,WESTERN AREA RURAL,11/17/15,69,11.81727866
11652,Sierra Leone,WESTERN AREA RURAL,11/17/15,29,0.399709943
11655,Sierra Leone,WESTERN AREA URBAN,11/17/15,117,18.49619809
11656,Sierra Leone,WESTERN AREA URBAN,11/17/15,35,5.993197376
11659,Guinea,BEYLA,11/24/15,0,0.998678882
11660,Guinea,BEYLA,11/24/15,0,0
11663,Guinea,BOFFA,11/24/15,0,0
11664,Guinea,BOFFA,11/24/15,0,0
11667,Guinea,BOKE,11/24/15,0,2.499944371
11668,Guinea,BOKE,11/24/15,0,0
11671,Guinea,CONAKRY,11/24/15,15,0.898537651
11672,Guinea,CONAKRY,11/24/15,0,0
11675,Guinea,COYAH,11/24/15,17,2.391641556
11676,Guinea,COYAH,11/24/15,0,1.999697158
11679,Guinea,DABOLA,11/24/15,1,0.399890681
11680,Guinea,DABOLA,11/24/15,0,0.09997267
11683,Guinea,DALABA,11/24/15,0,0
11684,Guinea,DALABA,11/24/15,0,0
11687,Guinea,DINGUIRAYE,11/24/15,0,0
11688,Guinea,DINGUIRAYE,11/24/15,0,0
11691,Guinea,DUBREKA,11/24/15,3,0.199805126
11692,Guinea,DUBREKA,11/24/15,0,0
11695,Guinea,FARANAH,11/24/15,3,1.597889566
11696,Guinea,FARANAH,11/24/15,1,0
11699,Guinea,FORECARIAH,11/24/15,2,2.09811158
11700,Guinea,FORECARIAH,11/24/15,1,0
11703,Guinea,FRIA,11/24/15,0,1.5
11704,Guinea,FRIA,11/24/15,0,0.8
11707,Guinea,GAOUAL,11/24/15,0,0
11708,Guinea,GAOUAL,11/24/15,0,0
11711,Guinea,GUECKEDOU,11/24/15,1,1.585744784
11712,Guinea,GUECKEDOU,11/24/15,0,0.199239265
11715,Guinea,KANKAN,11/24/15,7,0
11716,Guinea,KANKAN,11/24/15,0,0
11719,Guinea,KEROUANE,11/24/15,0,0
11720,Guinea,KEROUANE,11/24/15,0,0
11723,Guinea,KINDIA,11/24/15,1,0.699584774
11724,Guinea,KINDIA,11/24/15,3,0.099963497
11727,Guinea,KISSIDOUGOU,11/24/15,0,0
11728,Guinea,KISSIDOUGOU,11/24/15,0,0
11731,Guinea,KOUBIA,11/24/15,0,0.5
11732,Guinea,KOUBIA,11/24/15,0,0.1
