"","Country","District_Name","Week","Probable","Confirmed","ConfirmedFOI","ProbableFOI","DistrictID","WeekID","probable_cumulative","confirmed_cumulative"
"4432","Liberia","RIVER GEE","9/1/14",3,0,0.58777588834329,0.779285502251256,"RIVER GEE",36,0,0
"4434","Liberia","RIVERCESS","9/1/14",0,0,4.61840271559377,4.61897218084683,"RIVERCESS",36,0,0
"4436","Liberia","SINOE","9/1/14",0,0,2.77757626375082,2.7813006628418,"SINOE",36,0,0
"4438","Sierra Leone","BO","9/1/14",9,9,1.44915058936737,1.57264303413206,"BO",36,0,0
"4440","Sierra Leone","BOMBALI","9/1/14",32,32,2.05808299957348,2.11996743270514,"BOMBALI",36,0,0
"4442","Sierra Leone","BONTHE","9/1/14",0,0,0.858658362306022,0.883764224065376,"BONTHE",36,0,0
"4444","Sierra Leone","KAILAHUN","9/1/14",25,23,5.06272204328163,5.09371367826732,"KAILAHUN",36,0,0
"4446","Sierra Leone","KAMBIA","9/1/14",0,0,0.106160195828391,0.106160195828391,"KAMBIA",36,0,0
"4448","Sierra Leone","KENEMA","9/1/14",29,29,2.43827505021942,2.4926104534754,"KENEMA",36,0,0
"4450","Sierra Leone","KOINADUGU","9/1/14",0,0,1.11841291623969,1.26975840879929,"KOINADUGU",36,0,0
"4452","Sierra Leone","KONO","9/1/14",9,9,2.56798895832922,2.61297175395699,"KONO",36,0,0
"4454","Sierra Leone","MOYAMBA","9/1/14",13,13,1.12485194860286,1.56015445339906,"MOYAMBA",36,0,0
"4456","Sierra Leone","PORT LOKO","9/1/14",43,32,1.15672136378321,1.35562205111953,"PORT LOKO",36,0,0
"4458","Sierra Leone","PUJEHUN","9/1/14",3,3,4.23523118864941,4.26377192457831,"PUJEHUN",36,0,0
"4460","Sierra Leone","TONKOLILI","9/1/14",9,7,4.52522931513654,4.76502159806604,"TONKOLILI",36,0,0
"4462","Sierra Leone","WESTERN AREA RURAL","9/1/14",20,20,2.71860276823206,3.18711720673881,"WESTERN AREA RURAL",36,0,0
"4464","Sierra Leone","WESTERN AREA URBAN","9/1/14",31,31,4.08183612777812,4.1179626145324,"WESTERN AREA URBAN",36,0,0
"4466","Guinea","BEYLA","9/8/14",0,0,0.858661619037519,1.05082162483176,"BEYLA",37,0,0
"4468","Guinea","BOFFA","9/8/14",0,0,0.916236718106317,1.00055098398778,"BOFFA",37,0,0
"4470","Guinea","BOKE","9/8/14",0,0,3.41180756077417,3.41246697392039,"BOKE",37,0,0
"4472","Guinea","CONAKRY","9/8/14",14,14,2.83549297100262,2.84599468990334,"CONAKRY",37,0,0
"4474","Guinea","COYAH","9/8/14",2,2,0.850135754790853,0.924242918058646,"COYAH",37,0,0
"4476","Guinea","DABOLA","9/8/14",0,0,1.94590077882096,2.20163486758587,"DABOLA",37,0,0
"4478","Guinea","DALABA","9/8/14",2,2,1.21193066903715,1.34546151584632,"DALABA",37,0,0
"4480","Guinea","DINGUIRAYE","9/8/14",0,0,0.165514438477573,0.215110390418824,"DINGUIRAYE",37,0,0
"4482","Guinea","DUBREKA","9/8/14",0,0,3.45372496040141,3.70517946577442,"DUBREKA",37,0,0
"4484","Guinea","FARANAH","9/8/14",0,0,0.113328685307003,0.779324876800998,"FARANAH",37,0,0
"4486","Guinea","FORECARIAH","9/8/14",2,1,3.14873027168531,3.14872244724585,"FORECARIAH",37,0,0
"4488","Guinea","FRIA","9/8/14",0,0,0.65232518603969,1.13783300182139,"FRIA",37,0,0
"4490","Guinea","GAOUAL","9/8/14",0,0,1.1314021114911,1.81156209652423,"GAOUAL",37,0,0
"4492","Guinea","GUECKEDOU","9/8/14",6,5,0.913405336206764,1.09682372338114,"GUECKEDOU",37,0,0
"4494","Guinea","KANKAN","9/8/14",1,0,0.0198026272961797,0.0392206316862989,"KANKAN",37,0,0
"4496","Guinea","KEROUANE","9/8/14",11,11,1.20589444163544,1.34016995639671,"KEROUANE",37,0,0
"4498","Guinea","KINDIA","9/8/14",0,0,1.4786438607694,1.52322264743241,"KINDIA",37,0,0
"4500","Guinea","KISSIDOUGOU","9/8/14",0,0,0.858661619037519,1.05779029414785,"KISSIDOUGOU",37,0,0
"4502","Guinea","KOUBIA","9/8/14",0,0,3.31418600467253,3.77826301524862,"KOUBIA",37,0,0
"4504","Guinea","KOUNDARA","9/8/14",0,0,3.05776766447344,3.46823278299831,"KOUNDARA",37,0,0
"4506","Guinea","KOUROUSSA","9/8/14",0,0,0.113327886400865,0.779316804643572,"KOUROUSSA",37,0,0
"4508","Guinea","LABE","9/8/14",0,0,2.56340971127594,3.63968920992316,"LABE",37,0,0
"4510","Guinea","LELOUMA","9/8/14",0,0,2.37769256548085,2.77508560243837,"LELOUMA",37,0,0
"4512","Guinea","LOLA","9/8/14",0,0,0.0573250666192694,0.723191301908322,"LOLA",37,0,0
"4514","Guinea","MACENTA","9/8/14",39,39,4.24567668399861,4.54135435977239,"MACENTA",37,0,0
"4516","Guinea","MALI","9/8/14",0,0,4.19207605071544,5.33300860633797,"MALI",37,0,0
"4518","Guinea","MAMOU","9/8/14",0,0,0.165514438477573,0.215111379616945,"MAMOU",37,0,0
"4520","Guinea","N'ZEREKORE","9/8/14",17,4,1.4581149292005,1.57726375646926,"NZEREKORE",37,0,0
"4522","Guinea","PITA","9/8/14",0,0,4.63081648754205,4.63567437039021,"PITA",37,0,0
"4524","Guinea","SIGUIRI","9/8/14",0,0,0,0.0198024299345968,"SIGUIRI",37,0,0
"4526","Guinea","TELIMELE","9/8/14",0,0,3.01152852134806,3.07075232806647,"TELIMELE",37,0,0
"4528","Guinea","TOUGUE","9/8/14",0,0,1.53901544813755,1.67896397508271,"TOUGUE",37,0,0
"4530","Guinea","YOMOU","9/8/14",0,0,4.5474844580464,4.57343683820493,"YOMOU",37,0,0
"4532","Liberia","BOMI","9/8/14",7,6,0.0582264082138731,0.113212137053574,"BOMI",37,0,0
"4534","Liberia","BONG","9/8/14",8,3,2.86960319819464,3.06576757346867,"BONG",37,0,0
"4536","Liberia","GBARPOLU","9/8/14",1,0,0.180653499693258,0.193918980944987,"GBARPOLU",37,0,0
"4538","Liberia","GRAND BASSA","9/8/14",11,2,2.74464199822076,2.9609607165477,"GRAND BASSA",37,0,0
"4540","Liberia","GRAND CAPE MOUNT","9/8/14",3,3,0.0648465710709097,0.0797286195900577,"GRAND CAPE MOUNT",37,0,0
"4542","Liberia","GRAND GEDEH","9/8/14",0,0,0.955511445027436,0.970778917158225,"GRAND GEDEH",37,0,0
"4544","Liberia","GRAND KRU","9/8/14",0,0,0.779324876800998,0.970770231511584,"GRAND KRU",37,0,0
"4546","Liberia","LOFA","9/8/14",21,16,0.299126723805391,0.320277709995309,"LOFA",37,0,0
"4548","Liberia","MARGIBI","9/8/14",82,26,6.38133591101518,6.65417999972245,"MARGIBI",37,0,0
"4550","Liberia","MARYLAND","9/8/14",0,0,3.66406853130211,4.12745105316795,"MARYLAND",37,0,0
"4552","Liberia","MONTSERRADO","9/8/14",294,199,2.62687077527384,3.0224370125099,"MONTSERRADO",37,0,0
"4554","Liberia","NIMBA","9/8/14",26,14,4.12816567019026,4.15983687470858,"NIMBA",37,0,0
"4556","Liberia","RIVER GEE","9/8/14",0,0,1.15055545347612,1.28642137737554,"RIVER GEE",37,0,0
"4558","Liberia","RIVERCESS","9/8/14",1,1,4.37717586442193,4.37765575935115,"RIVERCESS",37,0,0
"4560","Liberia","SINOE","9/8/14",0,0,3.16716138918152,3.16884489126264,"SINOE",37,0,0
"4562","Sierra Leone","BO","9/8/14",16,15,1.52591505486881,1.68253173249847,"BO",37,0,0
"4564","Sierra Leone","BOMBALI","9/8/14",45,45,2.32822964741345,2.37207858990524,"BOMBALI",37,0,0
"4566","Sierra Leone","BONTHE","9/8/14",0,0,0.788454277789807,0.815361662511073,"BONTHE",37,0,0
"4568","Sierra Leone","KAILAHUN","9/8/14",12,11,5.01757981048892,5.0387829602009,"KAILAHUN",37,0,0
"4570","Sierra Leone","KAMBIA","9/8/14",1,1,0.150142251506246,0.150142251506246,"KAMBIA",37,0,0
"4572","Sierra Leone","KENEMA","9/8/14",24,24,2.74020209911638,3.36938758051087,"KENEMA",37,0,0
"4574","Sierra Leone","KOINADUGU","9/8/14",0,0,1.24126647712062,1.36634451042361,"KOINADUGU",37,0,0
"4576","Sierra Leone","KONO","9/8/14",8,8,2.34175687572626,2.41407503087711,"KONO",37,0,0
"4578","Sierra Leone","MOYAMBA","9/8/14",3,3,1.51722577135065,1.6485559808084,"MOYAMBA",37,0,0
"4580","Sierra Leone","PORT LOKO","9/8/14",57,53,1.31348575602203,1.47217436478747,"PORT LOKO",37,0,0
"4582","Sierra Leone","PUJEHUN","9/8/14",0,0,4.09697368920305,4.14974524913732,"PUJEHUN",37,0,0
"4584","Sierra Leone","TONKOLILI","9/8/14",9,6,4.73087631710269,4.9174216032226,"TONKOLILI",37,0,0
"4586","Sierra Leone","WESTERN AREA RURAL","9/8/14",28,27,2.90353741349973,3.30680238711318,"WESTERN AREA RURAL",37,0,0
"4588","Sierra Leone","WESTERN AREA URBAN","9/8/14",37,35,4.13214872428392,4.18191434760475,"WESTERN AREA URBAN",37,0,0
"4590","Guinea","BEYLA","9/15/14",1,1,1.16314869755147,1.27536058624658,"BEYLA",38,0,0
"4592","Guinea","BOFFA","9/15/14",0,0,1.32435287632968,1.3453777517468,"BOFFA",38,0,0
"4594","Guinea","BOKE","9/15/14",0,0,3.45378983178133,3.45442214289945,"BOKE",38,0,0
"4596","Guinea","CONAKRY","9/15/14",12,12,1.04375083265084,1.05773236741683,"CONAKRY",38,0,0
"4598","Guinea","COYAH","9/15/14",2,2,0.620560734923446,0.64183774774212,"COYAH",38,0,0
"4600","Guinea","DABOLA","9/15/14",0,0,1.09860500071564,1.39622412682215,"DABOLA",38,0,0
"4602","Guinea","DALABA","9/15/14",0,0,1.53038320928544,1.62529947822275,"DALABA",38,0,0
"4604","Guinea","DINGUIRAYE","9/15/14",0,0,0.148420005118273,0.18232070498452,"DINGUIRAYE",38,0,0
"4606","Guinea","DUBREKA","9/15/14",0,0,3.38973460533596,3.45625180415653,"DUBREKA",38,0,0
"4608","Guinea","FARANAH","9/15/14",0,0,0.0582689081239758,0.741937344729377,"FARANAH",38,0,0
"4610","Guinea","FORECARIAH","9/15/14",1,1,2.77437275390452,2.77436508870397,"FORECARIAH",38,0,0
"4612","Guinea","FRIA","9/15/14",0,0,1.42551507427317,1.65249740189455,"FRIA",38,0,0
"4614","Guinea","GAOUAL","9/15/14",0,0,1.64093657949347,2.16102152867226,"GAOUAL",38,0,0
"4616","Guinea","GUECKEDOU","9/15/14",8,7,1.18268431507976,1.27113422208571,"GUECKEDOU",38,0,0
"4618","Guinea","KANKAN","9/15/14",0,0,0.0198026272961797,0.0392206316862989,"KANKAN",38,0,0
"4620","Guinea","KEROUANE","9/15/14",0,0,0.751358504255879,0.875405154357236,"KEROUANE",38,0,0
"4622","Guinea","KINDIA","9/15/14",1,1,1.89446259074217,1.90938851548589,"KINDIA",38,0,0
"4624","Guinea","KISSIDOUGOU","9/15/14",0,0,0.751416088683921,0.891998039305111,"KISSIDOUGOU",38,0,0
"4626","Guinea","KOUBIA","9/15/14",0,0,3.43398720448515,3.94390919429047,"KOUBIA",38,0,0
"4628","Guinea","KOUNDARA","9/15/14",0,0,3.32503602069659,3.78464407609832,"KOUNDARA",38,0,0
"4630","Guinea","KOUROUSSA","9/15/14",0,0,0.039220426366536,0.732360150442237,"KOUROUSSA",38,0,0
"4632","Guinea","LABE","9/15/14",0,0,2.3887627892351,3.54153886621523,"LABE",38,0,0
"4634","Guinea","LELOUMA","9/15/14",0,0,2.97960289162411,3.1929424428417,"LELOUMA",38,0,0
"4636","Guinea","LOLA","9/15/14",1,1,0.137149106692003,1.81612204665037,"LOLA",38,0,0
"4638","Guinea","MACENTA","9/15/14",55,55,4.07077941012411,4.28667436710385,"MACENTA",38,0,0
"4640","Guinea","MALI","9/15/14",0,0,4.52591050500246,5.53890783146597,"MALI",38,0,0
"4642","Guinea","MAMOU","9/15/14",0,0,0.148420005118273,0.182321556793955,"MAMOU",38,0,0
"4644","Guinea","N'ZEREKORE","9/15/14",2,2,2.27146185476932,2.32387768454452,"NZEREKORE",38,0,0
"4646","Guinea","PITA","9/15/14",0,0,5.08720437371797,5.1021557087294,"PITA",38,0,0
"4648","Guinea","SIGUIRI","9/15/14",0,0,0,0.0198024299345968,"SIGUIRI",38,0,0
"4650","Guinea","TELIMELE","9/15/14",0,0,4.4607576596911,4.47360319873744,"TELIMELE",38,0,0
"4652","Guinea","TOUGUE","9/15/14",0,0,2.03339760317843,2.12584791449399,"TOUGUE",38,0,0
"4654","Guinea","YOMOU","9/15/14",0,0,4.85375812836278,4.90898539126477,"YOMOU",38,0,0
"4656","Liberia","BOMI","9/15/14",19,11,0.0768975798581823,0.130872210242105,"BOMI",38,0,0
"4658","Liberia","BONG","9/15/14",17,11,2.83107423370685,3.07403695801207,"BONG",38,0,0
"4660","Liberia","GBARPOLU","9/15/14",0,0,0.208638865111328,0.221540340345158,"GBARPOLU",38,0,0
"4662","Liberia","GRAND BASSA","9/15/14",8,1,2.69591290412946,2.96609557975127,"GRAND BASSA",38,0,0
"4664","Liberia","GRAND CAPE MOUNT","9/15/14",7,6,0.067651561895208,0.0843308408256772,"GRAND CAPE MOUNT",38,0,0
"4666","Liberia","GRAND GEDEH","9/15/14",1,1,0.73236453718358,0.741933958600654,"GRAND GEDEH",38,0,0
"4668","Liberia","GRAND KRU","9/15/14",4,0,0.78845736036427,1.07836345014859,"GRAND KRU",38,0,0
"4670","Liberia","LOFA","9/15/14",22,16,0.868640205094122,0.878415985186634,"LOFA",38,0,0
"4672","Liberia","MARGIBI","9/15/14",95,37,6.40298242017718,6.72342021216261,"MARGIBI",38,0,0
"4674","Liberia","MARYLAND","9/15/14",0,0,3.53046393529394,4.26464389370349,"MARYLAND",38,0,0
"4676","Liberia","MONTSERRADO","9/15/14",271,179,2.71387694695957,3.12038092938254,"MONTSERRADO",38,0,0
"4678","Liberia","NIMBA","9/15/14",26,8,3.39289020998625,3.42621742726845,"NIMBA",38,0,0
"4680","Liberia","RIVER GEE","9/15/14",2,2,2.20382597743743,2.28229529016337,"RIVER GEE",38,0,0
"4682","Liberia","RIVERCESS","9/15/14",1,0,4.11045683621857,4.11075134161184,"RIVERCESS",38,0,0
"4684","Liberia","SINOE","9/15/14",5,5,3.12935084664573,3.13022535327864,"SINOE",38,0,0
"4686","Sierra Leone","BO","9/15/14",3,3,1.62909133740074,1.77478831433242,"BO",38,0,0
"4688","Sierra Leone","BOMBALI","9/15/14",84,82,2.57186083139474,2.60342600191459,"BOMBALI",38,0,0
"4690","Sierra Leone","BONTHE","9/15/14",0,0,0.609762991640742,0.672941705216812,"BONTHE",38,0,0
"4692","Sierra Leone","KAILAHUN","9/15/14",9,7,5.0997931779981,5.11932486672048,"KAILAHUN",38,0,0
"4694","Sierra Leone","KAMBIA","9/15/14",6,6,0.178142851355511,0.178142851355511,"KAMBIA",38,0,0
"4696","Sierra Leone","KENEMA","9/15/14",6,6,2.8430947239507,3.42554157331571,"KENEMA",38,0,0
"4698","Sierra Leone","KOINADUGU","9/15/14",0,0,1.4539507331625,1.54777291345622,"KOINADUGU",38,0,0
"4700","Sierra Leone","KONO","9/15/14",3,3,2.14247968963466,2.22575534545005,"KONO",38,0,0
"4702","Sierra Leone","MOYAMBA","9/15/14",66,65,1.72962017645292,2.01993870944426,"MOYAMBA",38,0,0
"4704","Sierra Leone","PORT LOKO","9/15/14",75,69,1.57656129336752,1.7505103730515,"PORT LOKO",38,0,0
"4706","Sierra Leone","PUJEHUN","9/15/14",3,3,3.74190230565066,3.85942176716881,"PUJEHUN",38,0,0
"4708","Sierra Leone","TONKOLILI","9/15/14",34,15,5.04592336708562,5.1741886989732,"TONKOLILI",38,0,0
"4710","Sierra Leone","WESTERN AREA RURAL","9/15/14",59,58,3.43772242346242,4.01046634334968,"WESTERN AREA RURAL",38,0,0
"4712","Sierra Leone","WESTERN AREA URBAN","9/15/14",65,60,4.66851290460215,4.69151235737181,"WESTERN AREA URBAN",38,0,0
"4714","Guinea","BEYLA","9/22/14",1,1,1.32971949047899,1.43030657182452,"BEYLA",39,0,0
"4716","Guinea","BOFFA","9/22/14",0,0,1.42062750907688,1.44917126068141,"BOFFA",39,0,0
"4718","Guinea","BOKE","9/22/14",0,0,4.12131101045192,4.13804241748782,"BOKE",39,0,0
"4720","Guinea","CONAKRY","9/22/14",34,33,0.431746675229079,0.457384788937774,"CONAKRY",39,0,0
"4722","Guinea","COYAH","9/22/14",2,2,0.431767814999843,0.457409561059159,"COYAH",39,0,0
"4724","Guinea","DABOLA","9/22/14",0,0,1.61342117944356,1.80168697995382,"DABOLA",39,0,0
"4726","Guinea","DALABA","9/22/14",4,4,1.72629548085413,1.8147878958134,"DALABA",39,0,0
"4728","Guinea","DINGUIRAYE","9/22/14",0,0,0.246860077931526,0.277630497602498,"DINGUIRAYE",39,0,0
"4730","Guinea","DUBREKA","9/22/14",0,0,2.8712389985706,2.98156975629774,"DUBREKA",39,0,0
"4732","Guinea","FARANAH","9/22/14",0,0,0.113328685307003,0.779324876800998,"FARANAH",39,0,0
"4734","Guinea","FORECARIAH","9/22/14",2,2,2.56537682996723,2.56536928325957,"FORECARIAH",39,0,0
"4736","Guinea","FRIA","9/22/14",0,0,1.37118072330984,1.61342993370364,"FRIA",39,0,0
"4738","Guinea","GAOUAL","9/22/14",0,0,1.6752256529721,2.2060741926132,"GAOUAL",39,0,0
"4740","Guinea","GUECKEDOU","9/22/14",3,3,1.04290789988512,1.42506848915979,"GUECKEDOU",39,0,0
"4742","Guinea","KANKAN","9/22/14",0,0,0.0582689081239758,0.0769608842367487,"KANKAN",39,0,0
"4744","Guinea","KEROUANE","9/22/14",1,1,0.542276679728661,0.703040079263622,"KEROUANE",39,0,0
"4746","Guinea","KINDIA","9/22/14",1,0,1.98869198998222,2.00766907516763,"KINDIA",39,0,0
"4748","Guinea","KISSIDOUGOU","9/22/14",0,0,0.542324290825362,0.732367893713227,"KISSIDOUGOU",39,0,0
"4750","Guinea","KOUBIA","9/22/14",0,0,3.18304137185898,3.71015158938948,"KOUBIA",39,0,0
"4752","Guinea","KOUNDARA","9/22/14",0,0,3.49225611260912,3.93573953204546,"KOUNDARA",39,0,0
"4754","Guinea","KOUROUSSA","9/22/14",0,0,0.732364022085227,1.13782286863984,"KOUROUSSA",39,0,0
"4756","Guinea","LABE","9/22/14",0,0,2.46979301197795,3.57065882272651,"LABE",39,0,0
"4758","Guinea","LELOUMA","9/22/14",0,0,3.03013370027132,3.31563949330051,"LELOUMA",39,0,0
"4760","Guinea","LOLA","9/22/14",1,0,0.169741883567518,1.82244074677048,"LOLA",39,0,0
"4762","Guinea","MACENTA","9/22/14",67,64,3.63483692097692,3.97280663323347,"MACENTA",39,0,0
"4764","Guinea","MALI","9/22/14",0,0,4.55744944977668,5.5735219174887,"MALI",39,0,0
"4766","Guinea","MAMOU","9/22/14",0,0,0.231111720963387,0.262364264467491,"MAMOU",39,0,0
"4768","Guinea","N'ZEREKORE","9/22/14",14,10,2.26065304887571,2.32560616892498,"NZEREKORE",39,0,0
"4770","Guinea","PITA","9/22/14",0,0,5.34212129345589,5.35872858857728,"PITA",39,0,0
"4772","Guinea","SIGUIRI","9/22/14",0,0,0.0198024299345968,0.0392203260209088,"SIGUIRI",39,0,0
"4774","Guinea","TELIMELE","9/22/14",0,0,4.4869819178513,4.51142796663512,"TELIMELE",39,0,0
"4776","Guinea","TOUGUE","9/22/14",0,0,2.35137525716348,2.41233595695316,"TOUGUE",39,0,0
"4778","Guinea","YOMOU","9/22/14",0,0,4.94750024511688,5.03124587082076,"YOMOU",39,0,0
"4780","Liberia","BOMI","9/22/14",8,4,0.165377872695607,0.16530884848497,"BOMI",39,0,0
"4782","Liberia","BONG","9/22/14",20,16,3.03184033360551,3.23730958031642,"BONG",39,0,0
"4784","Liberia","GBARPOLU","9/22/14",1,1,0.273073599650805,0.288177085079439,"GBARPOLU",39,0,0
"4786","Liberia","GRAND BASSA","9/22/14",5,1,2.6836894471945,2.96298391108874,"GRAND BASSA",39,0,0
"4788","Liberia","GRAND CAPE MOUNT","9/22/14",5,3,0.0582616945775125,0.0787991078160431,"GRAND CAPE MOUNT",39,0,0
"4790","Liberia","GRAND GEDEH","9/22/14",0,0,0.932160161652059,0.947785440096908,"GRAND GEDEH",39,0,0
"4792","Liberia","GRAND KRU","9/22/14",1,0,0.797507195884188,1.1183584392194,"GRAND KRU",39,0,0
"4794","Liberia","LOFA","9/22/14",6,2,0.896330603049022,0.908644440894599,"LOFA",39,0,0
"4796","Liberia","MARGIBI","9/22/14",83,30,6.38297083594725,6.71471081908219,"MARGIBI",39,0,0
"4798","Liberia","MARYLAND","9/22/14",0,0,3.41114195255461,4.28081825500451,"MARYLAND",39,0,0
"4800","Liberia","MONTSERRADO","9/22/14",260,213,2.76786613190074,3.02498466365168,"MONTSERRADO",39,0,0
"4802","Liberia","NIMBA","9/22/14",19,7,3.85865767044542,3.90018293716754,"NIMBA",39,0,0
"4804","Liberia","RIVER GEE","9/22/14",1,1,2.82843931734801,2.87684576388985,"RIVER GEE",39,0,0
"4806","Liberia","RIVERCESS","9/22/14",0,0,3.74611606843231,3.74702673553266,"RIVERCESS",39,0,0
"4808","Liberia","SINOE","9/22/14",0,0,2.99569470918794,2.99769270790429,"SINOE",39,0,0
"4810","Sierra Leone","BO","9/22/14",28,27,1.84983321682277,1.96269696808221,"BO",39,0,0
"4812","Sierra Leone","BOMBALI","9/22/14",80,79,2.44635346861209,2.47198499173188,"BOMBALI",39,0,0
"4814","Sierra Leone","BONTHE","9/22/14",0,0,0.405463224313788,0.482423986368966,"BONTHE",39,0,0
"4816","Sierra Leone","KAILAHUN","9/22/14",8,6,5.06961019952246,5.09023168846173,"KAILAHUN",39,0,0
"4818","Sierra Leone","KAMBIA","9/22/14",8,8,0.1239808744531,0.1239808744531,"KAMBIA",39,0,0
"4820","Sierra Leone","KENEMA","9/22/14",10,10,3.22537081070847,3.7520974080624,"KENEMA",39,0,0
"4822","Sierra Leone","KOINADUGU","9/22/14",0,0,1.73342144656693,1.78523578008901,"KOINADUGU",39,0,0
"4824","Sierra Leone","KONO","9/22/14",6,6,2.1994882220526,2.27432167423132,"KONO",39,0,0
"4826","Sierra Leone","MOYAMBA","9/22/14",15,14,2.01458830295331,2.23183034884046,"MOYAMBA",39,0,0
"4828","Sierra Leone","PORT LOKO","9/22/14",110,105,1.89257834398814,2.0116191731929,"PORT LOKO",39,0,0
"4830","Sierra Leone","PUJEHUN","9/22/14",6,6,3.23153151661766,3.42289534101727,"PUJEHUN",39,0,0
"4832","Sierra Leone","TONKOLILI","9/22/14",31,27,5.43122077753551,5.49620831390467,"TONKOLILI",39,0,0
"4834","Sierra Leone","WESTERN AREA RURAL","9/22/14",55,53,3.9468306702866,4.3549889720282,"WESTERN AREA RURAL",39,0,0
"4836","Sierra Leone","WESTERN AREA URBAN","9/22/14",49,44,4.94111629286382,4.97288848576431,"WESTERN AREA URBAN",39,0,0
"4838","Guinea","BEYLA","9/29/14",0,0,1.27535837207564,1.4109823276818,"BEYLA",40,0,0
"4840","Guinea","BOFFA","9/29/14",0,0,1.44920026896946,1.47695000199302,"BOFFA",40,0,0
"4842","Guinea","BOKE","9/29/14",0,0,4.15543966158191,4.18692374351519,"BOKE",40,0,0
"4844","Guinea","CONAKRY","9/29/14",17,16,0.277604701109402,0.292639339730851,"CONAKRY",40,0,0
"4846","Guinea","COYAH","9/29/14",2,2,0.277619806380874,0.307471672996078,"COYAH",40,0,0
"4848","Guinea","DABOLA","9/29/14",0,0,1.39127369008368,1.39126137113634,"DABOLA",40,0,0
"4850","Guinea","DALABA","9/29/14",1,1,1.86558591596748,1.95156411343496,"DALABA",40,0,0
"4852","Guinea","DINGUIRAYE","9/29/14",0,0,0.29266961396282,0.364641551936724,"DINGUIRAYE",40,0,0
"4854","Guinea","DUBREKA","9/29/14",0,0,2.69456471721998,2.76499768442223,"DUBREKA",40,0,0
"4856","Guinea","FARANAH","9/29/14",0,0,0.198850858745165,0.246860077931526,"FARANAH",40,0,0
"4858","Guinea","FORECARIAH","9/29/14",0,0,1.6106077538399,1.61458842205409,"FORECARIAH",40,0,0
"4860","Guinea","FRIA","9/29/14",0,0,1.39128190263093,1.62531126159039,"FRIA",40,0,0
"4862","Guinea","GAOUAL","9/29/14",0,0,1.80500469597808,2.2364452904895,"GAOUAL",40,0,0
"4864","Guinea","GUECKEDOU","9/29/14",2,2,2.15031608977426,2.4719631169724,"GUECKEDOU",40,0,0
"4866","Guinea","KANKAN","9/29/14",0,0,0.0953101798043249,0.0953099872459921,"KANKAN",40,0,0
"4868","Guinea","KEROUANE","9/29/14",3,3,0.900085408201608,1.00055096635233,"KEROUANE",40,0,0
"4870","Guinea","KINDIA","9/29/14",0,0,2.07266466869816,2.20452303323108,"KINDIA",40,0,0
"4872","Guinea","KISSIDOUGOU","9/29/14",0,0,0.470003629245736,0.65232518603969,"KISSIDOUGOU",40,0,0
"4874","Guinea","KOUBIA","9/29/14",0,0,3.06339092202781,3.62912944970816,"KOUBIA",40,0,0
"4876","Guinea","KOUNDARA","9/29/14",0,0,3.8093256071898,4.11087386417331,"KOUNDARA",40,0,0
"4878","Guinea","KOUROUSSA","9/29/14",0,0,0.732364022085227,0.732360150442237,"KOUROUSSA",40,0,0
"4880","Guinea","LABE","9/29/14",0,0,2.3887627892351,3.37758751602302,"LABE",40,0,0
"4882","Guinea","LELOUMA","9/29/14",0,0,3.28765534026303,3.55706087949309,"LELOUMA",40,0,0
"4884","Guinea","LOLA","9/29/14",8,6,0.20537941201572,2.65536961940052,"LOLA",40,0,0
"4886","Guinea","MACENTA","9/29/14",55,53,3.24053826652852,3.65806069394823,"MACENTA",40,0,0
"4888","Guinea","MALI","9/29/14",0,0,4.6874872284773,5.53536382303124,"MALI",40,0,0
"4890","Guinea","MAMOU","9/29/14",0,0,0.262364264467491,0.350656871613169,"MAMOU",40,0,0
"4892","Guinea","N'ZEREKORE","9/29/14",15,15,2.46765651363136,2.52734074422409,"NZEREKORE",40,0,0
