Country,District,Week,ConfirmedCount,FOI__1,WeekID,DistrictID
Liberia,RIVERCESS,5/5/15,0,0,18,RIVERCESS
Liberia,SINOE,5/5/15,0,0,18,SINOE
Sierra Leone,BO,5/5/15,0,0,18,BO
Sierra Leone,BOMBALI,5/5/15,0,0,18,BOMBALI
Sierra Leone,BONTHE,5/5/15,0,0,18,BONTHE
Sierra Leone,KAILAHUN,5/5/15,0,0,18,KAILAHUN
Sierra Leone,KAMBIA,5/5/15,0,0,18,KAMBIA
Sierra Leone,KENEMA,5/5/15,0,0,18,KENEMA
Sierra Leone,KOINADUGU,5/5/15,0,0,18,KOINADUGU
Sierra Leone,KONO,5/5/15,0,0,18,KONO
Sierra Leone,MOYAMBA,5/5/15,0,0,18,MOYAMBA
Sierra Leone,PORT LOKO,5/5/15,0,0,18,PORTLOKO
Sierra Leone,PUJEHUN,5/5/15,0,0,18,PUJEHUN
Sierra Leone,TONKOLILI,5/5/15,0,0,18,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,5/5/15,0,0,18,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,5/5/15,0,0,18,WESTERNAREAURBAN
Guinea,BEYLA,5/12/15,0,0,19,BEYLA
Guinea,BOFFA,5/12/15,0,0,19,BOFFA
Guinea,BOKE,5/12/15,0,0,19,BOKE
Guinea,CONAKRY,5/12/15,0,0,19,CONAKRY
Guinea,COYAH,5/12/15,0,0,19,COYAH
Guinea,DABOLA,5/12/15,0,0,19,DABOLA
Guinea,DALABA,5/12/15,0,0,19,DALABA
Guinea,DINGUIRAYE,5/12/15,0,0,19,DINGUIRAYE
Guinea,DUBREKA,5/12/15,0,1.7,19,DUBREKA
Guinea,FARANAH,5/12/15,0,0,19,FARANAH
Guinea,FORECARIAH,5/12/15,0,0,19,FORECARIAH
Guinea,FRIA,5/12/15,0,0,19,FRIA
Guinea,GAOUAL,5/12/15,0,0,19,GAOUAL
Guinea,KANKAN,5/12/15,0,0,19,KANKAN
Guinea,KEROUANE,5/12/15,0,0,19,KEROUANE
Guinea,KINDIA,5/12/15,0,0,19,KINDIA
Guinea,KISSIDOUGOU,5/12/15,0,0,19,KISSIDOUGOU
Guinea,KOUBIA,5/12/15,0,0,19,KOUBIA
Guinea,KOUNDARA,5/12/15,0,0,19,KOUNDARA
Guinea,KOUROUSSA,5/12/15,0,0,19,KOUROUSSA
Guinea,LABE,5/12/15,0,0,19,LABE
Guinea,LELOUMA,5/12/15,0,0,19,LELOUMA
Guinea,LOLA,5/12/15,0,0,19,LOLA
Guinea,MACENTA,5/12/15,0,0.199926244,19,MACENTA
Guinea,MALI,5/12/15,0,0,19,MALI
Guinea,MAMOU,5/12/15,0,0,19,MAMOU
Guinea,NZEREKORE,5/12/15,0,0,19,NZEREKORE
Guinea,PITA,5/12/15,0,0,19,PITA
Guinea,SIGUIRI,5/12/15,0,0,19,SIGUIRI
Guinea,TELIMELE,5/12/15,0,0,19,TELIMELE
Guinea,TOUGUE,5/12/15,0,0,19,TOUGUE
Guinea,YOMOU,5/12/15,0,0,19,YOMOU
Liberia,BOMI,5/12/15,0,0,19,BOMI
Liberia,BONG,5/12/15,0,0,19,BONG
Liberia,GBARPOLU,5/12/15,0,0,19,GBARPOLU
Liberia,GRAND BASSA,5/12/15,0,0,19,GRANDBASSA
Liberia,GRAND CAPE MOUNT,5/12/15,0,0,19,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,5/12/15,0,0,19,GRANDGEDEH
Liberia,GRAND KRU,5/12/15,0,0,19,GRANDKRU
Liberia,LOFA,5/12/15,0,0,19,LOFA
Liberia,MARGIBI,5/12/15,0,0.299988428,19,MARGIBI
Liberia,MARYLAND,5/12/15,0,0,19,MARYLAND
Liberia,MONTSERRADO,5/12/15,0,0,19,MONTSERRADO
Liberia,NIMBA,5/12/15,0,0,19,NIMBA
Liberia,RIVER GEE,5/12/15,0,0,19,RIVERGEE
Liberia,RIVERCESS,5/12/15,0,0,19,RIVERCESS
Liberia,SINOE,5/12/15,0,0,19,SINOE
Sierra Leone,BO,5/12/15,0,0,19,BO
Sierra Leone,BOMBALI,5/12/15,0,0,19,BOMBALI
Sierra Leone,BONTHE,5/12/15,0,0,19,BONTHE
Sierra Leone,KAILAHUN,5/12/15,0,0,19,KAILAHUN
Sierra Leone,KAMBIA,5/12/15,0,0,19,KAMBIA
Sierra Leone,KENEMA,5/12/15,0,0,19,KENEMA
Sierra Leone,KOINADUGU,5/12/15,0,0,19,KOINADUGU
Sierra Leone,KONO,5/12/15,0,0,19,KONO
Sierra Leone,MOYAMBA,5/12/15,0,0,19,MOYAMBA
Sierra Leone,PORT LOKO,5/12/15,0,0,19,PORTLOKO
Sierra Leone,PUJEHUN,5/12/15,0,0,19,PUJEHUN
Sierra Leone,TONKOLILI,5/12/15,0,0,19,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,5/12/15,0,0,19,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,5/12/15,0,0,19,WESTERNAREAURBAN
Guinea,BEYLA,5/19/15,0,0,20,BEYLA
Guinea,BOKE,5/19/15,0,0.1,20,BOKE
Guinea,COYAH,5/19/15,0,0,20,COYAH
Guinea,DABOLA,5/19/15,0,0,20,DABOLA
Guinea,DALABA,5/19/15,0,0,20,DALABA
Guinea,DINGUIRAYE,5/19/15,0,0,20,DINGUIRAYE
Guinea,DUBREKA,5/19/15,0,2.3,20,DUBREKA
Guinea,FARANAH,5/19/15,0,0,20,FARANAH
Guinea,FORECARIAH,5/19/15,0,0,20,FORECARIAH
Guinea,FRIA,5/19/15,0,0,20,FRIA
Guinea,GAOUAL,5/19/15,0,0,20,GAOUAL
Guinea,KANKAN,5/19/15,0,0,20,KANKAN
Guinea,KEROUANE,5/19/15,0,0,20,KEROUANE
Guinea,KINDIA,5/19/15,0,0,20,KINDIA
Guinea,KISSIDOUGOU,5/19/15,0,0.4,20,KISSIDOUGOU
Guinea,KOUBIA,5/19/15,0,0,20,KOUBIA
Guinea,KOUNDARA,5/19/15,0,0,20,KOUNDARA
Guinea,KOUROUSSA,5/19/15,0,0,20,KOUROUSSA
Guinea,LABE,5/19/15,0,0,20,LABE
Guinea,LELOUMA,5/19/15,0,0,20,LELOUMA
Guinea,LOLA,5/19/15,0,0,20,LOLA
Guinea,MALI,5/19/15,0,0,20,MALI
Guinea,MAMOU,5/19/15,0,0,20,MAMOU
Guinea,NZEREKORE,5/19/15,0,0,20,NZEREKORE
Guinea,PITA,5/19/15,0,0,20,PITA
Guinea,SIGUIRI,5/19/15,0,0,20,SIGUIRI
Guinea,TOUGUE,5/19/15,0,0,20,TOUGUE
Guinea,YOMOU,5/19/15,0,0,20,YOMOU
Liberia,BOMI,5/19/15,0,0,20,BOMI
Liberia,BONG,5/19/15,0,0,20,BONG
Liberia,GBARPOLU,5/19/15,0,0,20,GBARPOLU
Liberia,GRAND BASSA,5/19/15,0,0,20,GRANDBASSA
Liberia,GRAND CAPE MOUNT,5/19/15,0,0,20,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,5/19/15,0,0,20,GRANDGEDEH
Liberia,GRAND KRU,5/19/15,0,0,20,GRANDKRU
Liberia,LOFA,5/19/15,0,0,20,LOFA
Liberia,MARGIBI,5/19/15,0,0.399984571,20,MARGIBI
Liberia,MARYLAND,5/19/15,0,0,20,MARYLAND
Liberia,NIMBA,5/19/15,0,0,20,NIMBA
Liberia,RIVER GEE,5/19/15,0,0,20,RIVERGEE
Liberia,RIVERCESS,5/19/15,0,0,20,RIVERCESS
Liberia,SINOE,5/19/15,0,0,20,SINOE
Sierra Leone,BO,5/19/15,0,0.1,20,BO
Sierra Leone,BOMBALI,5/19/15,0,0,20,BOMBALI
Sierra Leone,BONTHE,5/19/15,0,0,20,BONTHE
Sierra Leone,KAMBIA,5/19/15,0,0,20,KAMBIA
Sierra Leone,KENEMA,5/19/15,0,0,20,KENEMA
Sierra Leone,KOINADUGU,5/19/15,0,0,20,KOINADUGU
Sierra Leone,KONO,5/19/15,0,0,20,KONO
Sierra Leone,MOYAMBA,5/19/15,0,0,20,MOYAMBA
Sierra Leone,PORT LOKO,5/19/15,0,0,20,PORTLOKO
Sierra Leone,PUJEHUN,5/19/15,0,0.3,20,PUJEHUN
Sierra Leone,TONKOLILI,5/19/15,0,0,20,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,5/19/15,0,0,20,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,5/19/15,0,0,20,WESTERNAREAURBAN
Guinea,BEYLA,5/26/15,0,0,21,BEYLA
Guinea,BOKE,5/26/15,0,0.4,21,BOKE
Guinea,COYAH,5/26/15,0,0,21,COYAH
Guinea,DABOLA,5/26/15,0,0,21,DABOLA
Guinea,DALABA,5/26/15,0,0,21,DALABA
Guinea,DINGUIRAYE,5/26/15,0,0,21,DINGUIRAYE
Guinea,DUBREKA,5/26/15,0,2.2,21,DUBREKA
Guinea,FARANAH,5/26/15,0,0,21,FARANAH
Guinea,FORECARIAH,5/26/15,0,0,21,FORECARIAH
Guinea,FRIA,5/26/15,0,0,21,FRIA
Guinea,GAOUAL,5/26/15,0,0,21,GAOUAL
Guinea,KANKAN,5/26/15,0,0,21,KANKAN
Guinea,KEROUANE,5/26/15,0,0,21,KEROUANE
Guinea,KINDIA,5/26/15,0,0,21,KINDIA
Guinea,KISSIDOUGOU,5/26/15,0,2,21,KISSIDOUGOU
Guinea,KOUBIA,5/26/15,0,0,21,KOUBIA
Guinea,KOUNDARA,5/26/15,0,0,21,KOUNDARA
Guinea,LABE,5/26/15,0,0,21,LABE
Guinea,LELOUMA,5/26/15,0,0,21,LELOUMA
Guinea,LOLA,5/26/15,0,0,21,LOLA
Guinea,MALI,5/26/15,0,0,21,MALI
Guinea,MAMOU,5/26/15,0,0,21,MAMOU
Guinea,NZEREKORE,5/26/15,0,0,21,NZEREKORE
Guinea,PITA,5/26/15,0,0,21,PITA
Guinea,SIGUIRI,5/26/15,0,0,21,SIGUIRI
Guinea,TOUGUE,5/26/15,0,0,21,TOUGUE
Guinea,YOMOU,5/26/15,0,0,21,YOMOU
Liberia,BOMI,5/26/15,0,0,21,BOMI
Liberia,BONG,5/26/15,0,0,21,BONG
Liberia,GBARPOLU,5/26/15,0,0,21,GBARPOLU
Liberia,GRAND BASSA,5/26/15,0,0,21,GRANDBASSA
Liberia,GRAND CAPE MOUNT,5/26/15,0,0.1,21,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,5/26/15,0,0,21,GRANDGEDEH
Liberia,GRAND KRU,5/26/15,0,0,21,GRANDKRU
Liberia,LOFA,5/26/15,0,0,21,LOFA
Liberia,MARGIBI,5/26/15,0,0.099996143,21,MARGIBI
Liberia,MARYLAND,5/26/15,0,0,21,MARYLAND
Liberia,MONTSERRADO,5/26/15,0,0,21,MONTSERRADO
Liberia,NIMBA,5/26/15,0,0,21,NIMBA
Liberia,RIVER GEE,5/26/15,0,0,21,RIVERGEE
Liberia,RIVERCESS,5/26/15,0,0,21,RIVERCESS
Liberia,SINOE,5/26/15,0,0,21,SINOE
Sierra Leone,BO,5/26/15,0,0.4,21,BO
Sierra Leone,BOMBALI,5/26/15,0,0,21,BOMBALI
Sierra Leone,BONTHE,5/26/15,0,0,21,BONTHE
Sierra Leone,KAMBIA,5/26/15,0,0,21,KAMBIA
Sierra Leone,KENEMA,5/26/15,0,0,21,KENEMA
Sierra Leone,KOINADUGU,5/26/15,0,0,21,KOINADUGU
Sierra Leone,KONO,5/26/15,0,0,21,KONO
Sierra Leone,MOYAMBA,5/26/15,0,0,21,MOYAMBA
Sierra Leone,PORT LOKO,5/26/15,0,0,21,PORTLOKO
Sierra Leone,PUJEHUN,5/26/15,0,1.9,21,PUJEHUN
Sierra Leone,TONKOLILI,5/26/15,0,0,21,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,5/26/15,0,0,21,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,5/26/15,0,0,21,WESTERNAREAURBAN
Guinea,BEYLA,6/2/15,0,0,22,BEYLA
Guinea,BOKE,6/2/15,0,1.1,22,BOKE
Guinea,COYAH,6/2/15,0,0,22,COYAH
Guinea,DABOLA,6/2/15,0,0,22,DABOLA
Guinea,DALABA,6/2/15,0,0,22,DALABA
Guinea,DINGUIRAYE,6/2/15,0,0,22,DINGUIRAYE
Guinea,DUBREKA,6/2/15,0,2.2,22,DUBREKA
Guinea,FARANAH,6/2/15,0,0,22,FARANAH
Guinea,FORECARIAH,6/2/15,0,0,22,FORECARIAH
Guinea,FRIA,6/2/15,0,0.1,22,FRIA
Guinea,GAOUAL,6/2/15,0,0,22,GAOUAL
Guinea,KANKAN,6/2/15,0,0,22,KANKAN
Guinea,KEROUANE,6/2/15,0,0,22,KEROUANE
Guinea,KISSIDOUGOU,6/2/15,0,2.2,22,KISSIDOUGOU
Guinea,KOUBIA,6/2/15,0,0,22,KOUBIA
Guinea,KOUNDARA,6/2/15,0,0,22,KOUNDARA
Guinea,KOUROUSSA,6/2/15,0,0,22,KOUROUSSA
Guinea,LABE,6/2/15,0,0,22,LABE
Guinea,LELOUMA,6/2/15,0,0,22,LELOUMA
Guinea,LOLA,6/2/15,0,0,22,LOLA
Guinea,MALI,6/2/15,0,0,22,MALI
Guinea,MAMOU,6/2/15,0,0,22,MAMOU
Guinea,NZEREKORE,6/2/15,0,0,22,NZEREKORE
Guinea,PITA,6/2/15,0,0,22,PITA
Guinea,SIGUIRI,6/2/15,0,0,22,SIGUIRI
Guinea,TOUGUE,6/2/15,0,0,22,TOUGUE
Guinea,YOMOU,6/2/15,0,0,22,YOMOU
Liberia,BOMI,6/2/15,0,0,22,BOMI
Liberia,BONG,6/2/15,0,0,22,BONG
Liberia,GBARPOLU,6/2/15,0,0,22,GBARPOLU
Liberia,GRAND BASSA,6/2/15,0,0,22,GRANDBASSA
Liberia,GRAND CAPE MOUNT,6/2/15,0,0.1,22,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,6/2/15,0,0,22,GRANDGEDEH
Liberia,GRAND KRU,6/2/15,0,0,22,GRANDKRU
Liberia,MARGIBI,6/2/15,0,0.199992286,22,MARGIBI
Liberia,MARYLAND,6/2/15,0,0,22,MARYLAND
Liberia,NIMBA,6/2/15,0,0,22,NIMBA
Liberia,RIVER GEE,6/2/15,0,0,22,RIVERGEE
Liberia,RIVERCESS,6/2/15,0,0.1,22,RIVERCESS
Liberia,SINOE,6/2/15,0,0,22,SINOE
Sierra Leone,BO,6/2/15,0,1.1,22,BO
Sierra Leone,BOMBALI,6/2/15,0,0,22,BOMBALI
Sierra Leone,BONTHE,6/2/15,0,0,22,BONTHE
Sierra Leone,KAMBIA,6/2/15,0,0,22,KAMBIA
Sierra Leone,KOINADUGU,6/2/15,0,0,22,KOINADUGU
Sierra Leone,KONO,6/2/15,0,0,22,KONO
Sierra Leone,MOYAMBA,6/2/15,0,0,22,MOYAMBA
Sierra Leone,PUJEHUN,6/2/15,0,4.7,22,PUJEHUN
Sierra Leone,TONKOLILI,6/2/15,0,0.3,22,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,6/2/15,0,0,22,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,6/2/15,0,0,22,WESTERNAREAURBAN
Guinea,BEYLA,6/9/15,0,0,23,BEYLA
Guinea,BOKE,6/9/15,0,1.1,23,BOKE
Guinea,COYAH,6/9/15,0,0,23,COYAH
Guinea,DABOLA,6/9/15,0,0,23,DABOLA
Guinea,DALABA,6/9/15,0,0,23,DALABA
Guinea,DINGUIRAYE,6/9/15,0,0,23,DINGUIRAYE
Guinea,DUBREKA,6/9/15,0,3.7,23,DUBREKA
Guinea,FARANAH,6/9/15,0,0,23,FARANAH
Guinea,FORECARIAH,6/9/15,0,0,23,FORECARIAH
Guinea,FRIA,6/9/15,0,0.1,23,FRIA
Guinea,GAOUAL,6/9/15,0,0,23,GAOUAL
Guinea,KANKAN,6/9/15,0,0,23,KANKAN
Guinea,KEROUANE,6/9/15,0,0,23,KEROUANE
Guinea,KINDIA,6/9/15,0,0,23,KINDIA
Guinea,KISSIDOUGOU,6/9/15,0,1.9,23,KISSIDOUGOU
Guinea,KOUBIA,6/9/15,0,0,23,KOUBIA
Guinea,KOUNDARA,6/9/15,0,0,23,KOUNDARA
Guinea,KOUROUSSA,6/9/15,0,0,23,KOUROUSSA
Guinea,LABE,6/9/15,0,0,23,LABE
Guinea,LELOUMA,6/9/15,0,0,23,LELOUMA
Guinea,LOLA,6/9/15,0,0,23,LOLA
Guinea,MACENTA,6/9/15,0,1.298866844,23,MACENTA
Guinea,MALI,6/9/15,0,0.1,23,MALI
Guinea,MAMOU,6/9/15,0,0,23,MAMOU
Guinea,NZEREKORE,6/9/15,0,0,23,NZEREKORE
Guinea,PITA,6/9/15,0,0.1,23,PITA
Guinea,SIGUIRI,6/9/15,0,0,23,SIGUIRI
Guinea,TOUGUE,6/9/15,0,0,23,TOUGUE
Guinea,YOMOU,6/9/15,0,0,23,YOMOU
Liberia,BOMI,6/9/15,0,0,23,BOMI
Liberia,BONG,6/9/15,0,0,23,BONG
Liberia,GBARPOLU,6/9/15,0,0,23,GBARPOLU
Liberia,GRAND BASSA,6/9/15,0,0,23,GRANDBASSA
Liberia,GRAND CAPE MOUNT,6/9/15,0,0.1,23,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,6/9/15,0,0,23,GRANDGEDEH
Liberia,GRAND KRU,6/9/15,0,0,23,GRANDKRU
Liberia,MARYLAND,6/9/15,0,0,23,MARYLAND
Liberia,NIMBA,6/9/15,0,0,23,NIMBA
Liberia,RIVER GEE,6/9/15,0,0,23,RIVERGEE
Liberia,RIVERCESS,6/9/15,0,0.2,23,RIVERCESS
Liberia,SINOE,6/9/15,0,0,23,SINOE
Sierra Leone,BO,6/9/15,0,1.3,23,BO
Sierra Leone,BONTHE,6/9/15,0,0,23,BONTHE
Sierra Leone,KAMBIA,6/9/15,0,0,23,KAMBIA
Sierra Leone,KOINADUGU,6/9/15,0,0,23,KOINADUGU
Sierra Leone,KONO,6/9/15,0,0,23,KONO
Sierra Leone,PUJEHUN,6/9/15,0,10.4,23,PUJEHUN
Sierra Leone,TONKOLILI,6/9/15,0,0.4,23,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,6/9/15,0,0,23,WESTERNAREARURAL
Sierra Leone,WESTERN AREA URBAN,6/9/15,0,0,23,WESTERNAREAURBAN
Guinea,BEYLA,6/16/15,0,0,24,BEYLA
Guinea,BOKE,6/16/15,0,0.8,24,BOKE
Guinea,CONAKRY,6/16/15,0,0,24,CONAKRY
Guinea,COYAH,6/16/15,0,0,24,COYAH
Guinea,DABOLA,6/16/15,0,0,24,DABOLA
Guinea,DALABA,6/16/15,0,0,24,DALABA
Guinea,DINGUIRAYE,6/16/15,0,0,24,DINGUIRAYE
Guinea,DUBREKA,6/16/15,0,4.5,24,DUBREKA
Guinea,FARANAH,6/16/15,0,0,24,FARANAH
Guinea,FORECARIAH,6/16/15,0,0,24,FORECARIAH
Guinea,FRIA,6/16/15,0,0.1,24,FRIA
Guinea,GAOUAL,6/16/15,0,0,24,GAOUAL
Guinea,KANKAN,6/16/15,0,0,24,KANKAN
Guinea,KEROUANE,6/16/15,0,0,24,KEROUANE
Guinea,KINDIA,6/16/15,0,0,24,KINDIA
Guinea,KISSIDOUGOU,6/16/15,0,0.3,24,KISSIDOUGOU
Guinea,KOUBIA,6/16/15,0,0.1,24,KOUBIA
Guinea,KOUNDARA,6/16/15,0,0,24,KOUNDARA
Guinea,KOUROUSSA,6/16/15,0,0,24,KOUROUSSA
Guinea,LABE,6/16/15,0,0,24,LABE
Guinea,LELOUMA,6/16/15,0,0,24,LELOUMA
Guinea,LOLA,6/16/15,0,0,24,LOLA
Guinea,MACENTA,6/16/15,0,3.397036362,24,MACENTA
Guinea,MALI,6/16/15,0,0.1,24,MALI
Guinea,MAMOU,6/16/15,0,0,24,MAMOU
Guinea,NZEREKORE,6/16/15,0,0,24,NZEREKORE
Guinea,PITA,6/16/15,0,0.1,24,PITA
Guinea,SIGUIRI,6/16/15,0,0,24,SIGUIRI
Guinea,TELIMELE,6/16/15,0,0.099918911,24,TELIMELE
Guinea,TOUGUE,6/16/15,0,0,24,TOUGUE
Guinea,YOMOU,6/16/15,0,0.1,24,YOMOU
Liberia,BONG,6/16/15,0,0,24,BONG
Liberia,GBARPOLU,6/16/15,0,0,24,GBARPOLU
Liberia,GRAND BASSA,6/16/15,0,0,24,GRANDBASSA
Liberia,GRAND CAPE MOUNT,6/16/15,0,0,24,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,6/16/15,0,0,24,GRANDGEDEH
Liberia,GRAND KRU,6/16/15,0,0,24,GRANDKRU
Liberia,MARGIBI,6/16/15,0,1.099915141,24,MARGIBI
Liberia,MARYLAND,6/16/15,0,0,24,MARYLAND
Liberia,NIMBA,6/16/15,0,0.1,24,NIMBA
Liberia,RIVER GEE,6/16/15,0,0,24,RIVERGEE
Liberia,RIVERCESS,6/16/15,0,2.1,24,RIVERCESS
Liberia,SINOE,6/16/15,0,0,24,SINOE
Sierra Leone,BOMBALI,6/16/15,0,0,24,BOMBALI
Sierra Leone,BONTHE,6/16/15,0,0,24,BONTHE
Sierra Leone,KAMBIA,6/16/15,0,0,24,KAMBIA
Sierra Leone,KOINADUGU,6/16/15,0,0,24,KOINADUGU
Sierra Leone,KONO,6/16/15,0,0,24,KONO
Sierra Leone,MOYAMBA,6/16/15,0,0,24,MOYAMBA
Sierra Leone,PORT LOKO,6/16/15,0,0,24,PORTLOKO
Sierra Leone,PUJEHUN,6/16/15,0,12.4,24,PUJEHUN
Sierra Leone,TONKOLILI,6/16/15,0,0.4,24,TONKOLILI
Sierra Leone,WESTERN AREA RURAL,6/16/15,0,0,24,WESTERNAREARURAL
Guinea,BEYLA,6/23/15,0,0,25,BEYLA
Guinea,BOKE,6/23/15,0,0.5,25,BOKE
Guinea,COYAH,6/23/15,0,0,25,COYAH
Guinea,DABOLA,6/23/15,0,0,25,DABOLA
Guinea,DALABA,6/23/15,0,0,25,DALABA
Guinea,DINGUIRAYE,6/23/15,0,0,25,DINGUIRAYE
Guinea,DUBREKA,6/23/15,0,5.5,25,DUBREKA
Guinea,FARANAH,6/23/15,0,0,25,FARANAH
Guinea,FORECARIAH,6/23/15,0,0,25,FORECARIAH
Guinea,FRIA,6/23/15,0,0,25,FRIA
Guinea,GAOUAL,6/23/15,0,0,25,GAOUAL
Guinea,KANKAN,6/23/15,0,0,25,KANKAN
Guinea,KEROUANE,6/23/15,0,0,25,KEROUANE
Guinea,KINDIA,6/23/15,0,0,25,KINDIA
Guinea,KISSIDOUGOU,6/23/15,0,0.1,25,KISSIDOUGOU
Guinea,KOUBIA,6/23/15,0,0.2,25,KOUBIA
Guinea,KOUNDARA,6/23/15,0,0,25,KOUNDARA
Guinea,KOUROUSSA,6/23/15,0,0,25,KOUROUSSA
Guinea,LABE,6/23/15,0,0,25,LABE
Guinea,LELOUMA,6/23/15,0,0,25,LELOUMA
Guinea,LOLA,6/23/15,0,0,25,LOLA
Guinea,MACENTA,6/23/15,0,4.496077537,25,MACENTA
Guinea,MALI,6/23/15,0,0.2,25,MALI
Guinea,MAMOU,6/23/15,0,0,25,MAMOU
Guinea,NZEREKORE,6/23/15,0,0,25,NZEREKORE
Guinea,PITA,6/23/15,0,0.1,25,PITA
Guinea,SIGUIRI,6/23/15,0,0,25,SIGUIRI
Guinea,TELIMELE,6/23/15,0,0.099918911,25,TELIMELE
Guinea,TOUGUE,6/23/15,0,0,25,TOUGUE
Guinea,YOMOU,6/23/15,0,0.2,25,YOMOU
Liberia,BONG,6/23/15,0,0,25,BONG
Liberia,GBARPOLU,6/23/15,0,0,25,GBARPOLU
Liberia,GRAND BASSA,6/23/15,0,0,25,GRANDBASSA
Liberia,GRAND CAPE MOUNT,6/23/15,0,0,25,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,6/23/15,0,0,25,GRANDGEDEH
Liberia,GRAND KRU,6/23/15,0,0,25,GRANDKRU
Liberia,MARYLAND,6/23/15,0,0,25,MARYLAND
Liberia,NIMBA,6/23/15,0,0.1,25,NIMBA
Liberia,RIVER GEE,6/23/15,0,0,25,RIVERGEE
Liberia,RIVERCESS,6/23/15,0,3.6,25,RIVERCESS
Liberia,SINOE,6/23/15,0,0,25,SINOE
Sierra Leone,BO,6/23/15,0,0.79998638,25,BO
Sierra Leone,BOMBALI,6/23/15,0,0,25,BOMBALI
Sierra Leone,BONTHE,6/23/15,0,0,25,BONTHE
Sierra Leone,KAMBIA,6/23/15,0,0,25,KAMBIA
Sierra Leone,KOINADUGU,6/23/15,0,0,25,KOINADUGU
Sierra Leone,KONO,6/23/15,0,0,25,KONO
Sierra Leone,MOYAMBA,6/23/15,0,0,25,MOYAMBA
Sierra Leone,PORT LOKO,6/23/15,0,0,25,PORTLOKO
Sierra Leone,PUJEHUN,6/23/15,0,12.6,25,PUJEHUN
Sierra Leone,TONKOLILI,6/23/15,0,0.1,25,TONKOLILI
Guinea,BEYLA,6/30/15,0,0,26,BEYLA
Guinea,BOFFA,6/30/15,0,0,26,BOFFA
Guinea,BOKE,6/30/15,0,0.5,26,BOKE
Guinea,COYAH,6/30/15,0,0,26,COYAH
Guinea,DABOLA,6/30/15,0,0,26,DABOLA
Guinea,DALABA,6/30/15,0,0,26,DALABA
Guinea,DINGUIRAYE,6/30/15,0,0,26,DINGUIRAYE
Guinea,DUBREKA,6/30/15,0,3.2,26,DUBREKA
Guinea,FARANAH,6/30/15,0,0,26,FARANAH
Guinea,FORECARIAH,6/30/15,0,0,26,FORECARIAH
Guinea,FRIA,6/30/15,0,0,26,FRIA
Guinea,GAOUAL,6/30/15,0,0,26,GAOUAL
Guinea,KANKAN,6/30/15,0,0,26,KANKAN
Guinea,KEROUANE,6/30/15,0,0,26,KEROUANE
Guinea,KINDIA,6/30/15,0,0,26,KINDIA
Guinea,KISSIDOUGOU,6/30/15,0,0,26,KISSIDOUGOU
Guinea,KOUBIA,6/30/15,0,0.2,26,KOUBIA
Guinea,KOUNDARA,6/30/15,0,0.1,26,KOUNDARA
Guinea,KOUROUSSA,6/30/15,0,0,26,KOUROUSSA
Guinea,LABE,6/30/15,0,0,26,LABE
Guinea,LELOUMA,6/30/15,0,0,26,LELOUMA
Guinea,LOLA,6/30/15,0,0,26,LOLA
Guinea,MACENTA,6/30/15,0,4.695903206,26,MACENTA
Guinea,MALI,6/30/15,0,0.2,26,MALI
Guinea,MAMOU,6/30/15,0,0,26,MAMOU
Guinea,NZEREKORE,6/30/15,0,0,26,NZEREKORE
Guinea,PITA,6/30/15,0,0.1,26,PITA
Guinea,SIGUIRI,6/30/15,0,0,26,SIGUIRI
Guinea,TELIMELE,6/30/15,0,0,26,TELIMELE
Guinea,TOUGUE,6/30/15,0,0,26,TOUGUE
Guinea,YOMOU,6/30/15,0,0.3,26,YOMOU
Liberia,BOMI,6/30/15,0,0,26,BOMI
Liberia,GBARPOLU,6/30/15,0,0,26,GBARPOLU
Liberia,GRAND BASSA,6/30/15,0,0,26,GRANDBASSA
Liberia,GRAND CAPE MOUNT,6/30/15,0,0,26,GRANDCAPEMOUNT
Liberia,GRAND GEDEH,6/30/15,0,0,26,GRANDGEDEH
Liberia,GRAND KRU,6/30/15,0,0,26,GRANDKRU
Liberia,MARYLAND,6/30/15,0,0.1,26,MARYLAND
Liberia,RIVER GEE,6/30/15,0,0,26,RIVERGEE
Liberia,RIVERCESS,6/30/15,0,6.7,26,RIVERCESS
Liberia,SINOE,6/30/15,0,0.2,26,SINOE
Sierra Leone,BONTHE,6/30/15,0,0,26,BONTHE
Sierra Leone,KAMBIA,6/30/15,0,0,26,KAMBIA
